date,n_obs,sum_sq,coverage_ratio,is_complete_missing,is_partial_missing,rv_scaled_sum_sq,RV,coin
2017-10-09 00:00:00+00:00,288,0.003080402298907843,1.0,False,False,0.003080402298907843,0.003080402298907843,ETH
2017-10-10 00:00:00+00:00,288,0.0044227769934835695,1.0,False,False,0.0044227769934835695,0.0044227769934835695,ETH
2017-10-11 00:00:00+00:00,288,0.003684297752361287,1.0,False,False,0.0036842977523612866,0.0036842977523612866,ETH
2017-10-12 00:00:00+00:00,288,0.002288319831503807,1.0,False,False,0.002288319831503807,0.002288319831503807,ETH
2017-10-13 00:00:00+00:00,288,0.008274100159049157,1.0,False,False,0.008274100159049157,0.008274100159049157,ETH
2017-10-14 00:00:00+00:00,288,0.00326365487625185,1.0,False,False,0.00326365487625185,0.00326365487625185,ETH
2017-10-15 00:00:00+00:00,288,0.005560943936934028,1.0,False,False,0.005560943936934028,0.005560943936934028,ETH
2017-10-16 00:00:00+00:00,288,0.004025754221270446,1.0,False,False,0.004025754221270446,0.004025754221270446,ETH
2017-10-17 00:00:00+00:00,288,0.004580959523954741,1.0,False,False,0.004580959523954741,0.004580959523954741,ETH
2017-10-18 00:00:00+00:00,288,0.007747403181887876,1.0,False,False,0.007747403181887876,0.007747403181887876,ETH
2017-10-19 00:00:00+00:00,288,0.006817915026144122,1.0,False,False,0.006817915026144122,0.006817915026144122,ETH
2017-10-20 00:00:00+00:00,288,0.0025417597363687344,1.0,False,False,0.0025417597363687344,0.0025417597363687344,ETH
2017-10-21 00:00:00+00:00,288,0.004717139751878698,1.0,False,False,0.004717139751878698,0.004717139751878698,ETH
2017-10-22 00:00:00+00:00,288,0.004902098628126425,1.0,False,False,0.004902098628126425,0.004902098628126425,ETH
2017-10-23 00:00:00+00:00,288,0.007002548002960903,1.0,False,False,0.007002548002960903,0.007002548002960903,ETH
2017-10-24 00:00:00+00:00,288,0.005831973626657388,1.0,False,False,0.005831973626657388,0.005831973626657388,ETH
2017-10-25 00:00:00+00:00,288,0.004232035716936702,1.0,False,False,0.004232035716936702,0.004232035716936702,ETH
2017-10-26 00:00:00+00:00,288,0.0013984709124716605,1.0,False,False,0.0013984709124716605,0.0013984709124716605,ETH
2017-10-27 00:00:00+00:00,288,0.0006958332294576091,1.0,False,False,0.0006958332294576091,0.0006958332294576091,ETH
2017-10-28 00:00:00+00:00,288,0.002026789825878256,1.0,False,False,0.002026789825878256,0.002026789825878256,ETH
2017-10-29 00:00:00+00:00,288,0.003467455365756113,1.0,False,False,0.003467455365756113,0.003467455365756113,ETH
2017-10-30 00:00:00+00:00,288,0.002049755415369693,1.0,False,False,0.002049755415369693,0.002049755415369693,ETH
2017-10-31 00:00:00+00:00,288,0.0011327308040434397,1.0,False,False,0.0011327308040434397,0.0011327308040434397,ETH
2017-11-01 00:00:00+00:00,288,0.002239818850241021,1.0,False,False,0.002239818850241021,0.002239818850241021,ETH
2017-11-02 00:00:00+00:00,288,0.010368205468894113,1.0,False,False,0.010368205468894113,0.010368205468894113,ETH
2017-11-03 00:00:00+00:00,288,0.003495960226072464,1.0,False,False,0.003495960226072464,0.003495960226072464,ETH
2017-11-04 00:00:00+00:00,288,0.001977525115207974,1.0,False,False,0.001977525115207974,0.001977525115207974,ETH
2017-11-05 00:00:00+00:00,288,0.002341454576101888,1.0,False,False,0.002341454576101888,0.002341454576101888,ETH
2017-11-06 00:00:00+00:00,288,0.0022038027559552506,1.0,False,False,0.0022038027559552506,0.0022038027559552506,ETH
2017-11-07 00:00:00+00:00,288,0.001871337185977529,1.0,False,False,0.0018713371859775288,0.0018713371859775288,ETH
2017-11-08 00:00:00+00:00,288,0.006172341453823853,1.0,False,False,0.006172341453823853,0.006172341453823853,ETH
2017-11-09 00:00:00+00:00,288,0.0028731789354175365,1.0,False,False,0.0028731789354175365,0.0028731789354175365,ETH
2017-11-10 00:00:00+00:00,288,0.0047536820598427995,1.0,False,False,0.0047536820598427995,0.0047536820598427995,ETH
2017-11-11 00:00:00+00:00,288,0.004205431583015298,1.0,False,False,0.004205431583015298,0.004205431583015298,ETH
2017-11-12 00:00:00+00:00,288,0.016539147606305787,1.0,False,False,0.016539147606305787,0.016539147606305787,ETH
2017-11-13 00:00:00+00:00,288,0.003426787523869438,1.0,False,False,0.003426787523869438,0.003426787523869438,ETH
2017-11-14 00:00:00+00:00,288,0.0036210339155484197,1.0,False,False,0.0036210339155484197,0.0036210339155484197,ETH
2017-11-15 00:00:00+00:00,288,0.0021084703716353456,1.0,False,False,0.0021084703716353456,0.0021084703716353456,ETH
2017-11-16 00:00:00+00:00,288,0.0026223846448620233,1.0,False,False,0.0026223846448620233,0.0026223846448620233,ETH
2017-11-17 00:00:00+00:00,288,0.001459029436807235,1.0,False,False,0.001459029436807235,0.001459029436807235,ETH
2017-11-18 00:00:00+00:00,288,0.0015232406746485423,1.0,False,False,0.0015232406746485423,0.0015232406746485423,ETH
2017-11-19 00:00:00+00:00,288,0.00366754761301706,1.0,False,False,0.00366754761301706,0.00366754761301706,ETH
2017-11-20 00:00:00+00:00,288,0.0013467276094510602,1.0,False,False,0.0013467276094510602,0.0013467276094510602,ETH
2017-11-21 00:00:00+00:00,288,0.0027173448057888914,1.0,False,False,0.0027173448057888914,0.0027173448057888914,ETH
2017-11-22 00:00:00+00:00,288,0.001364823001667635,1.0,False,False,0.001364823001667635,0.001364823001667635,ETH
2017-11-23 00:00:00+00:00,288,0.004415854018932594,1.0,False,False,0.004415854018932594,0.004415854018932594,ETH
2017-11-24 00:00:00+00:00,288,0.0071179235123061246,1.0,False,False,0.0071179235123061246,0.0071179235123061246,ETH
2017-11-25 00:00:00+00:00,288,0.0039130231302159126,1.0,False,False,0.0039130231302159126,0.0039130231302159126,ETH
2017-11-26 00:00:00+00:00,288,0.0033875274882926637,1.0,False,False,0.0033875274882926637,0.0033875274882926637,ETH
2017-11-27 00:00:00+00:00,288,0.0034366756232063157,1.0,False,False,0.0034366756232063157,0.0034366756232063157,ETH
2017-11-28 00:00:00+00:00,288,0.002147751383645669,1.0,False,False,0.002147751383645669,0.002147751383645669,ETH
2017-11-29 00:00:00+00:00,288,0.033925041414210974,1.0,False,False,0.033925041414210974,0.033925041414210974,ETH
2017-11-30 00:00:00+00:00,288,0.01746745674863598,1.0,False,False,0.01746745674863598,0.01746745674863598,ETH
2017-12-01 00:00:00+00:00,288,0.003700376700206555,1.0,False,False,0.0037003767002065555,0.0037003767002065555,ETH
2017-12-02 00:00:00+00:00,288,0.0026125271486979783,1.0,False,False,0.0026125271486979783,0.0026125271486979783,ETH
2017-12-03 00:00:00+00:00,288,0.004490164026195394,1.0,False,False,0.004490164026195394,0.004490164026195394,ETH
2017-12-04 00:00:00+00:00,280,0.0025910763215916824,0.9722222222222222,False,True,0.0026651070736371588,0.0026651070736371588,ETH
2017-12-05 00:00:00+00:00,288,0.001652218269773025,1.0,False,False,0.001652218269773025,0.001652218269773025,ETH
2017-12-06 00:00:00+00:00,288,0.007245942413182155,1.0,False,False,0.007245942413182156,0.007245942413182156,ETH
2017-12-07 00:00:00+00:00,288,0.009556742961921619,1.0,False,False,0.009556742961921619,0.009556742961921619,ETH
2017-12-08 00:00:00+00:00,288,0.012234207920811917,1.0,False,False,0.012234207920811917,0.012234207920811917,ETH
2017-12-09 00:00:00+00:00,288,0.011935170040900707,1.0,False,False,0.011935170040900707,0.011935170040900707,ETH
2017-12-10 00:00:00+00:00,288,0.012635810158685682,1.0,False,False,0.012635810158685682,0.012635810158685682,ETH
2017-12-11 00:00:00+00:00,288,0.004872440290951262,1.0,False,False,0.004872440290951262,0.004872440290951262,ETH
2017-12-12 00:00:00+00:00,288,0.022433122313437893,1.0,False,False,0.022433122313437893,0.022433122313437893,ETH
2017-12-13 00:00:00+00:00,288,0.020580646563509036,1.0,False,False,0.020580646563509036,0.020580646563509036,ETH
2017-12-14 00:00:00+00:00,288,0.01118587739230855,1.0,False,False,0.01118587739230855,0.01118587739230855,ETH
2017-12-15 00:00:00+00:00,288,0.006715717818079612,1.0,False,False,0.006715717818079612,0.006715717818079612,ETH
2017-12-16 00:00:00+00:00,288,0.0027805179540724033,1.0,False,False,0.0027805179540724033,0.0027805179540724033,ETH
2017-12-17 00:00:00+00:00,288,0.0024600077401293785,1.0,False,False,0.0024600077401293785,0.0024600077401293785,ETH
2017-12-18 00:00:00+00:00,275,0.0092056977541303,0.9548611111111112,False,True,0.00964087619341646,0.00964087619341646,ETH
2017-12-19 00:00:00+00:00,288,0.031397994085909924,1.0,False,False,0.031397994085909924,0.031397994085909924,ETH
2017-12-20 00:00:00+00:00,288,0.02545190104372056,1.0,False,False,0.02545190104372056,0.02545190104372056,ETH
2017-12-21 00:00:00+00:00,288,0.014779514435881736,1.0,False,False,0.014779514435881734,0.014779514435881734,ETH
2017-12-22 00:00:00+00:00,288,0.0784824226324545,1.0,False,False,0.0784824226324545,0.0784824226324545,ETH
2017-12-23 00:00:00+00:00,288,0.016688586715107173,1.0,False,False,0.016688586715107173,0.016688586715107173,ETH
2017-12-24 00:00:00+00:00,288,0.025037746939628843,1.0,False,False,0.025037746939628843,0.025037746939628843,ETH
2017-12-25 00:00:00+00:00,288,0.008237193811233012,1.0,False,False,0.008237193811233012,0.008237193811233012,ETH
2017-12-26 00:00:00+00:00,288,0.0031626989400046833,1.0,False,False,0.0031626989400046833,0.0031626989400046833,ETH
2017-12-27 00:00:00+00:00,288,0.005559013277079481,1.0,False,False,0.005559013277079481,0.005559013277079481,ETH
2017-12-28 00:00:00+00:00,288,0.013419442137359086,1.0,False,False,0.013419442137359086,0.013419442137359086,ETH
2017-12-29 00:00:00+00:00,288,0.003445159639664694,1.0,False,False,0.003445159639664694,0.003445159639664694,ETH
2017-12-30 00:00:00+00:00,288,0.01079570137963005,1.0,False,False,0.01079570137963005,0.01079570137963005,ETH
2017-12-31 00:00:00+00:00,288,0.003954564546708119,1.0,False,False,0.003954564546708119,0.003954564546708119,ETH
2018-01-01 00:00:00+00:00,288,0.002920876577684306,1.0,False,False,0.002920876577684306,0.002920876577684306,ETH
2018-01-02 00:00:00+00:00,288,0.011394258924508856,1.0,False,False,0.011394258924508856,0.011394258924508856,ETH
2018-01-03 00:00:00+00:00,288,0.00461248904345995,1.0,False,False,0.00461248904345995,0.00461248904345995,ETH
2018-01-04 00:00:00+00:00,264,0.004988576204950116,0.9166666666666666,False,True,0.005442083132672853,0.005442083132672853,ETH
2018-01-05 00:00:00+00:00,288,0.00471587606750931,1.0,False,False,0.00471587606750931,0.00471587606750931,ETH
2018-01-06 00:00:00+00:00,288,0.0026270982700173926,1.0,False,False,0.0026270982700173926,0.0026270982700173926,ETH
2018-01-07 00:00:00+00:00,288,0.0029035436765428675,1.0,False,False,0.0029035436765428675,0.0029035436765428675,ETH
2018-01-08 00:00:00+00:00,288,0.03046641587337698,1.0,False,False,0.030466415873376975,0.030466415873376975,ETH
2018-01-09 00:00:00+00:00,288,0.012210708741153927,1.0,False,False,0.012210708741153927,0.012210708741153927,ETH
2018-01-10 00:00:00+00:00,288,0.02013081336213133,1.0,False,False,0.02013081336213133,0.02013081336213133,ETH
2018-01-11 00:00:00+00:00,288,0.041740622933596094,1.0,False,False,0.041740622933596094,0.041740622933596094,ETH
2018-01-12 00:00:00+00:00,288,0.008331990045112552,1.0,False,False,0.008331990045112552,0.008331990045112552,ETH
2018-01-13 00:00:00+00:00,288,0.004215645558744444,1.0,False,False,0.004215645558744444,0.004215645558744444,ETH
2018-01-14 00:00:00+00:00,288,0.008835756116147758,1.0,False,False,0.008835756116147758,0.008835756116147758,ETH
2018-01-15 00:00:00+00:00,288,0.0040745821619735615,1.0,False,False,0.0040745821619735615,0.0040745821619735615,ETH
2018-01-16 00:00:00+00:00,288,0.07682598419818365,1.0,False,False,0.07682598419818365,0.07682598419818365,ETH
2018-01-17 00:00:00+00:00,288,0.05844664786718624,1.0,False,False,0.058446647867186244,0.058446647867186244,ETH
2018-01-18 00:00:00+00:00,288,0.024526542461237418,1.0,False,False,0.024526542461237418,0.024526542461237418,ETH
2018-01-19 00:00:00+00:00,288,0.010598929666465034,1.0,False,False,0.010598929666465034,0.010598929666465034,ETH
2018-01-20 00:00:00+00:00,288,0.004689497445893377,1.0,False,False,0.004689497445893377,0.004689497445893377,ETH
2018-01-21 00:00:00+00:00,288,0.010661472532567776,1.0,False,False,0.010661472532567776,0.010661472532567776,ETH
2018-01-22 00:00:00+00:00,288,0.011933182251355798,1.0,False,False,0.011933182251355798,0.011933182251355798,ETH
2018-01-23 00:00:00+00:00,288,0.009170618255713045,1.0,False,False,0.009170618255713045,0.009170618255713045,ETH
2018-01-24 00:00:00+00:00,288,0.00491208289653308,1.0,False,False,0.00491208289653308,0.00491208289653308,ETH
2018-01-25 00:00:00+00:00,288,0.003710809451953849,1.0,False,False,0.0037108094519538496,0.0037108094519538496,ETH
2018-01-26 00:00:00+00:00,288,0.005696017745097258,1.0,False,False,0.005696017745097258,0.005696017745097258,ETH
2018-01-27 00:00:00+00:00,288,0.002449729539982015,1.0,False,False,0.002449729539982015,0.002449729539982015,ETH
2018-01-28 00:00:00+00:00,288,0.004401274950700348,1.0,False,False,0.004401274950700348,0.004401274950700348,ETH
2018-01-29 00:00:00+00:00,288,0.003016614831008937,1.0,False,False,0.003016614831008937,0.003016614831008937,ETH
2018-01-30 00:00:00+00:00,288,0.006905603411896233,1.0,False,False,0.006905603411896233,0.006905603411896233,ETH
2018-01-31 00:00:00+00:00,288,0.005434542578144376,1.0,False,False,0.005434542578144376,0.005434542578144376,ETH
2018-02-01 00:00:00+00:00,288,0.011448164483451182,1.0,False,False,0.011448164483451182,0.011448164483451182,ETH
2018-02-02 00:00:00+00:00,288,0.03704570311522788,1.0,False,False,0.03704570311522788,0.03704570311522788,ETH
2018-02-03 00:00:00+00:00,288,0.008577340692784487,1.0,False,False,0.008577340692784487,0.008577340692784487,ETH
2018-02-04 00:00:00+00:00,288,0.011500405043590843,1.0,False,False,0.011500405043590843,0.011500405043590843,ETH
2018-02-05 00:00:00+00:00,288,0.027901629862160618,1.0,False,False,0.027901629862160618,0.027901629862160618,ETH
2018-02-06 00:00:00+00:00,288,0.04707689881695524,1.0,False,False,0.04707689881695524,0.04707689881695524,ETH
2018-02-07 00:00:00+00:00,288,0.015992818867375344,1.0,False,False,0.015992818867375344,0.015992818867375344,ETH
2018-02-08 00:00:00+00:00,6,0.0005691629333122619,0.020833333333333332,False,True,0.027319820798988575,,ETH
2018-02-09 00:00:00+00:00,168,0.006999740708121729,0.5833333333333334,False,True,0.01199955549963725,,ETH
2018-02-10 00:00:00+00:00,285,0.006272556923445783,0.9895833333333334,False,True,0.006338583838429423,0.006338583838429423,ETH
2018-02-11 00:00:00+00:00,282,0.005770757870588583,0.9791666666666666,False,True,0.005893539952941531,0.005893539952941531,ETH
2018-02-12 00:00:00+00:00,288,0.003041833845837979,1.0,False,False,0.003041833845837979,0.003041833845837979,ETH
2018-02-13 00:00:00+00:00,288,0.001719941550296291,1.0,False,False,0.001719941550296291,0.001719941550296291,ETH
2018-02-14 00:00:00+00:00,288,0.0016141102239957451,1.0,False,False,0.0016141102239957451,0.0016141102239957451,ETH
2018-02-15 00:00:00+00:00,288,0.002329435456570699,1.0,False,False,0.002329435456570699,0.002329435456570699,ETH
2018-02-16 00:00:00+00:00,288,0.0014538904100005483,1.0,False,False,0.0014538904100005483,0.0014538904100005483,ETH
2018-02-17 00:00:00+00:00,288,0.0010887447804242556,1.0,False,False,0.0010887447804242556,0.0010887447804242556,ETH
2018-02-18 00:00:00+00:00,288,0.0028218524648246463,1.0,False,False,0.0028218524648246463,0.0028218524648246463,ETH
2018-02-19 00:00:00+00:00,288,0.001550368625742861,1.0,False,False,0.001550368625742861,0.001550368625742861,ETH
2018-02-20 00:00:00+00:00,288,0.001560770839579802,1.0,False,False,0.001560770839579802,0.001560770839579802,ETH
2018-02-21 00:00:00+00:00,288,0.0041015222387741895,1.0,False,False,0.0041015222387741895,0.0041015222387741895,ETH
2018-02-22 00:00:00+00:00,288,0.0036967901156850103,1.0,False,False,0.0036967901156850103,0.0036967901156850103,ETH
2018-02-23 00:00:00+00:00,288,0.003448662981628601,1.0,False,False,0.003448662981628601,0.003448662981628601,ETH
2018-02-24 00:00:00+00:00,288,0.003297561438844669,1.0,False,False,0.003297561438844669,0.003297561438844669,ETH
2018-02-25 00:00:00+00:00,288,0.001893163698669096,1.0,False,False,0.0018931636986690957,0.0018931636986690957,ETH
2018-02-26 00:00:00+00:00,288,0.0016747493318180317,1.0,False,False,0.0016747493318180317,0.0016747493318180317,ETH
2018-02-27 00:00:00+00:00,288,0.0010968127184261686,1.0,False,False,0.0010968127184261686,0.0010968127184261686,ETH
2018-02-28 00:00:00+00:00,288,0.0011184027853599872,1.0,False,False,0.0011184027853599872,0.0011184027853599872,ETH
2018-03-01 00:00:00+00:00,288,0.0008069775627948827,1.0,False,False,0.0008069775627948827,0.0008069775627948827,ETH
2018-03-02 00:00:00+00:00,288,0.0005270780505360176,1.0,False,False,0.0005270780505360176,0.0005270780505360176,ETH
2018-03-03 00:00:00+00:00,288,0.00045156612799894687,1.0,False,False,0.00045156612799894687,0.00045156612799894687,ETH
2018-03-04 00:00:00+00:00,288,0.00039690817638069956,1.0,False,False,0.00039690817638069956,0.00039690817638069956,ETH
2018-03-05 00:00:00+00:00,288,0.00033525766122487617,1.0,False,False,0.00033525766122487617,0.00033525766122487617,ETH
2018-03-06 00:00:00+00:00,288,0.0008572583448481734,1.0,False,False,0.0008572583448481734,0.0008572583448481734,ETH
2018-03-07 00:00:00+00:00,288,0.004176612545619075,1.0,False,False,0.004176612545619075,0.004176612545619075,ETH
2018-03-08 00:00:00+00:00,288,0.0027310795600341605,1.0,False,False,0.0027310795600341605,0.0027310795600341605,ETH
2018-03-09 00:00:00+00:00,288,0.00627984517226717,1.0,False,False,0.00627984517226717,0.00627984517226717,ETH
2018-03-10 00:00:00+00:00,288,0.0029453614122266505,1.0,False,False,0.0029453614122266505,0.0029453614122266505,ETH
2018-03-11 00:00:00+00:00,288,0.003571262713178009,1.0,False,False,0.0035712627131780092,0.0035712627131780092,ETH
2018-03-12 00:00:00+00:00,288,0.0033062484027611655,1.0,False,False,0.0033062484027611655,0.0033062484027611655,ETH
2018-03-13 00:00:00+00:00,288,0.003124180071433755,1.0,False,False,0.003124180071433755,0.003124180071433755,ETH
2018-03-14 00:00:00+00:00,288,0.00367247013094638,1.0,False,False,0.0036724701309463806,0.0036724701309463806,ETH
2018-03-15 00:00:00+00:00,288,0.005556700379548474,1.0,False,False,0.005556700379548474,0.005556700379548474,ETH
2018-03-16 00:00:00+00:00,288,0.002878825333465105,1.0,False,False,0.002878825333465105,0.002878825333465105,ETH
2018-03-17 00:00:00+00:00,288,0.0022899846474649646,1.0,False,False,0.0022899846474649646,0.0022899846474649646,ETH
2018-03-18 00:00:00+00:00,288,0.01750957181579697,1.0,False,False,0.01750957181579697,0.01750957181579697,ETH
2018-03-19 00:00:00+00:00,288,0.008450532478537656,1.0,False,False,0.008450532478537656,0.008450532478537656,ETH
2018-03-20 00:00:00+00:00,288,0.004069119035364981,1.0,False,False,0.004069119035364981,0.004069119035364981,ETH
2018-03-21 00:00:00+00:00,288,0.003625112104011229,1.0,False,False,0.003625112104011229,0.003625112104011229,ETH
2018-03-22 00:00:00+00:00,288,0.003681598182488286,1.0,False,False,0.0036815981824882857,0.0036815981824882857,ETH
2018-03-23 00:00:00+00:00,288,0.003007477954294215,1.0,False,False,0.003007477954294215,0.003007477954294215,ETH
2018-03-24 00:00:00+00:00,288,0.0020073905927327695,1.0,False,False,0.0020073905927327695,0.0020073905927327695,ETH
2018-03-25 00:00:00+00:00,288,0.0019005265533074754,1.0,False,False,0.0019005265533074754,0.0019005265533074754,ETH
2018-03-26 00:00:00+00:00,288,0.004992974801497689,1.0,False,False,0.004992974801497689,0.004992974801497689,ETH
2018-03-27 00:00:00+00:00,288,0.005381849618140401,1.0,False,False,0.005381849618140401,0.005381849618140401,ETH
2018-03-28 00:00:00+00:00,288,0.002183833211661409,1.0,False,False,0.002183833211661409,0.002183833211661409,ETH
2018-03-29 00:00:00+00:00,288,0.006441001331102866,1.0,False,False,0.006441001331102866,0.006441001331102866,ETH
2018-03-30 00:00:00+00:00,288,0.00983343082746991,1.0,False,False,0.00983343082746991,0.00983343082746991,ETH
2018-03-31 00:00:00+00:00,288,0.0048389701110044675,1.0,False,False,0.0048389701110044675,0.0048389701110044675,ETH
2018-04-01 00:00:00+00:00,288,0.004746999054775812,1.0,False,False,0.004746999054775812,0.004746999054775812,ETH
2018-04-02 00:00:00+00:00,288,0.002255091074014949,1.0,False,False,0.002255091074014949,0.002255091074014949,ETH
2018-04-03 00:00:00+00:00,288,0.0020681237597329075,1.0,False,False,0.0020681237597329075,0.0020681237597329075,ETH
2018-04-04 00:00:00+00:00,288,0.0037093757761359515,1.0,False,False,0.003709375776135951,0.003709375776135951,ETH
2018-04-05 00:00:00+00:00,288,0.003087794096098796,1.0,False,False,0.003087794096098796,0.003087794096098796,ETH
2018-04-06 00:00:00+00:00,288,0.001335196512085835,1.0,False,False,0.001335196512085835,0.001335196512085835,ETH
2018-04-07 00:00:00+00:00,288,0.001324434425330174,1.0,False,False,0.001324434425330174,0.001324434425330174,ETH
